lat,oddlat,lon,oddlong,oblig_proportion,Oblig&fac_proportion,Oblig&Fac&Linked_proportion,Direct&Indirect_proportion,Direct&Indirect_proportion_alternate_1,Oblig_Count,Oblig&Fac_Count,Oblig&Fac&Linked_Count,Direct&Indirect_Count,Direct&Indirect_Count_alternate_1,cor_diversity,Coral Diversity Original,fish_sp_div,LogFishDiv,fish_gen_div,reef_fraction,fraction_30m,isolation,mean_Present.Surface.Phytoplankton.Mean,mean_Present.Surface.Primary.productivity.Mean,mean_Present.Surface.Salinity.Mean,mean_Present.Surface.Temperature.Mean,mean_Present.Surface.Temperature.Range,mean_bo_ph.asc,min_Present.Surface.Phytoplankton.Mean,min_Present.Surface.Primary.productivity.Mean,min_Present.Surface.Salinity.Mean,min_Present.Surface.Temperature.Mean,min_Present.Surface.Temperature.Range,min_bo_ph.asc,max_Present.Surface.Phytoplankton.Mean,max_Present.Surface.Primary.productivity.Mean,max_Present.Surface.Salinity.Mean,max_Present.Surface.Temperature.Mean,max_Present.Surface.Temperature.Range,max_bo_ph.asc,fish_mean_troph,fish_var_troph,fish_mean_size,fish_var_size,fish_mean_vuln,fish_min_depth,fish_max_depth,Province,Region,Fish?,Coral?,Realm,Prin1,Prin2,Prin3,Prin4,Prin5,Fish Richness Predicted With Corals,Fish Richness Predicted Without Corals,PredictedSpeciesLost,Predicted%SpeciesLost,ExpectedSpeciesremainingAfterLoss,PC1-Coral Association,Residual PC1-Coral Association,FishRichnessUnrelatedToCorals,Pred Formula FishRichnessUnrelatedToCorals,Pred Formula Direct&Indirect_Count,UnrelatedToCoralsNoCoral,CoralDependentNoCoral,phylo_div,func_div,fe_n
14.5,0,145.5,1,0.013513514,0.044763514,0.233952703,0.277197622,0.239804172,16,53,277,328.2019839,283.9281398,62,62,1183,7.075808864,541,0.08,0.000833333,0.977,0.68470666,0.000782153,34.49666249,28.90898339,2.874594181,8.238189267,0.6666,0.000692,34.424429,28.852152,2.74,8.229952812,0.6666,0.000692,34.424429,28.852152,2.74,8.229952812,3.418430034,0.600299919,41.71808836,82.27280441,28.84882502,30.72442942,332.7523246,central Pacific,central Pacific,1,1,Indo-Pacific,-1.055413011,-2.297074878,0.488997027,0.442180341,0.285105028,1112.468733,659.1135068,453.3552265,0.407521769,700.9017469,1.498314026,0.091501191,854.7980161,1098.188608,329.4197603,514.1392169,120.9774014,38917.8216523648,0.002116564658269,253
14.5,0,168.5,0,0.024875622,0.134328358,0.422885572,0.53873909,0.457653033,5,27,85,108.286557,91.9882596,6,6,200,5.298317367,104,0.04,0.014305556,0.984,0.597639014,0.000467299,34.71452372,28.12150078,3.194349528,8.279813978,0.5899,0.000439,34.654817,28.089834,3.141159,8.278130531,0.5899,0.000439,34.654817,28.089834,3.141159,8.278130531,3.285858586,0.71180665,45.171,51.0849853,31.569,7.645,145.985,central Pacific,central Pacific,1,1,Indo-Pacific,-1.978719144,-1.662693668,1.128642674,0.327709125,0.028313931,644.0585641,612.2459403,31.81262379,0.049393992,190.1212015,7.786871764,6.334544824,91.71344296,513.7385475,126.5515583,457.2176386,106.3797171,8582.79832417584,0.000535943646077,118
14.5,0,169.5,1,0,0.066666667,0.066666667,0.188705234,0.175390266,0,2,2,5.661157025,5.261707989,6,6,29,3.36729583,25,0.01,0.001111111,1,0.586354951,0.000433299,34.71935766,28.05599239,3.048934889,8.281675551,0.582285,0.000419,34.668201,28.015007,2.960001,8.281000137,0.582285,0.000419,34.668201,28.015007,2.960001,8.281000137,3.334482759,0.57552127,32.09724138,31.90548444,30.13344828,26.72413793,443.3793103,central Pacific,central Pacific,1,1,Indo-Pacific,-2.022255664,-1.697523711,1.200566059,0.363406276,-0.097799311,635.9788994,604.5653625,31.4135369,0.049393992,27.56757422,-0.988993153,-2.502542972,23.33884298,504.0401164,125.5304128,447.5192075,105.3585716,2815.75498299999,4.43742824735015E-05,16
13.5,1,-83.5,0,0.002407705,0.039325843,0.097110754,0.130243446,0.106213068,3,49,121,162.2833343,132.3414826,26,26,1245,7.126890809,642,0.02,0.457152778,0.57,0.8668738,0.004315635,34.85715092,28.17720565,3.556994729,7.941915894,0.632843,0.000959,33.778611,28.14657,3.389683,7.931734085,0.632843,0.000959,33.778611,28.14657,3.389683,7.931734085,3.571532258,0.562543969,58.36869331,101.8824259,34.32669076,91.94618474,666.313253,Caribbean,western Atlantic,1,1,Atlantic,0.870075695,-2.189302424,-4.727978208,-0.713813322,-1.400508346,1070.302754,859.3611433,210.9416104,0.197085927,999.6280209,-1.584759244,-1.411778393,1082.716666,1052.336875,183.5127272,807.4129362,96.10141545,41818.0926989808,0.002284759210634,248
13.5,1,-82.5,1,0.003062787,0.037519142,0.098774885,0.131852379,0.1079319,4,49,129,172.1992072,140.9590612,26,26,1305,7.17395832,663,0.22,0.527152778,0.551,0.594143479,0.000754986,35.67408769,28.23174961,3.339712097,7.947825114,0.533849,0.000538,35.37102,28.200668,3.209999,7.936507225,0.533849,0.000538,35.37102,28.200668,3.209999,7.936507225,3.572846154,0.556577087,57.10125723,100.3774658,33.93237548,93.94252874,658.3808429,Caribbean,western Atlantic,1,1,Atlantic,-0.17952792,-2.407595313,-5.084418086,0.235547248,-1.334278322,993.4000281,797.6148627,195.7851654,0.197085927,1047.802865,-1.5451422,-1.291973139,1132.800793,943.5895704,164.4194804,698.665632,77.00816861,42957.4274502952,0.002284776975025,255
13.5,1,-81.5,0,0.002962963,0.037037037,0.097037037,0.13006367,0.107271762,4,50,131,175.5859551,144.8168788,26,26,1349,7.207118856,680,0.08,0.015208333,0.602,0.546478639,0.000573222,35.7336752,28.15988566,3.287386625,7.956488715,0.523296,0.000496,35.722488,28.124117,3.199999,7.945475101,0.523296,0.000496,35.722488,28.124117,3.199999,7.945475101,3.567633929,0.55648375,56.34235812,99.68914057,33.70273536,96.4232765,661.2765011,Caribbean,western Atlantic,1,1,Atlantic,-0.419047555,-2.344816595,-5.003050685,0.421769817,-1.352423862,926.6170844,743.9938973,182.6231871,0.197085927,1083.131084,-1.590184764,-1.537174425,1173.414045,870.4065243,156.9780883,625.482586,69.56677646,43794.4961313749,0.00228891504512,257
13.5,1,-80.5,1,0.002928258,0.036603221,0.098096633,0.130981776,0.108298298,4,50,134,178.9211059,147.9354753,26,26,1365,7.218909708,689,0.02,0.005555556,0.689,0.562367993,0.000637153,35.7328069,28.10251578,3.326314861,7.968629625,0.525019,0.000502,35.702116,28.063061,3.289999,7.957846165,0.525019,0.000502,35.702116,28.063061,3.289999,7.957846165,3.569338235,0.553950654,56.26641317,99.39043748,33.68597802,97.596337,667.8029304,Caribbean,western Atlantic,1,1,Atlantic,-0.507759364,-2.237773007,-4.793106752,0.404474289,-1.312861485,850.5557597,682.9231893,167.6325704,0.197085927,1095.97771,-1.591198479,-1.879633943,1186.078894,788.3968926,151.706895,543.4729542,64.2955832,44056.1364526906,0.002295346273489,258
13.5,1,-61.5,0,0.002364066,0.037037037,0.107959023,0.142749806,0.115404964,3,47,137,181.1495035,146.4488991,26,26,1268,7.145196135,671,0.05,0.00375,0.722,0.781274421,0.002653357,34.29367297,28.05567111,3.636429014,8.159294681,0.70235,0.001879,34.243585,27.990789,3.5,8.14552784,0.70235,0.001879,34.243585,27.990789,3.5,8.14552784,3.5656917,0.57646258,59.60813589,104.619091,34.24135647,86.8840694,671.3698738,Caribbean,western Atlantic,1,1,Atlantic,-0.51821393,-1.445890241,-0.95834974,-0.173972664,-0.466484053,958.6326058,769.69961,188.9329958,0.197085927,1018.095045,-1.492128738,-1.931738188,1086.850497,932.7715642,198.3426771,687.8476258,110.9313653,42868.4374337774,0.002575048772308,254
13.5,1,-60.5,1,0.00248139,0.038875103,0.111662531,0.149494153,0.119840833,3,47,135,180.7384311,144.8875674,26,26,1208,7.096721378,650,0.04,0.009930556,0.719,0.739763042,0.002220197,34.32263299,28.01065821,3.477317261,8.167771694,0.672766,0.001558,34.245594,27.963858,3.4,8.151469231,0.672766,0.001558,34.245594,27.963858,3.4,8.151469231,3.567385892,0.582488769,61.07334841,106.6159062,34.5743543,85.42466887,679.4627483,Caribbean,western Atlantic,1,1,Atlantic,-0.689104526,-1.548468721,-0.845641587,-0.177437515,-0.520182936,965.2206169,774.9892169,190.2314001,0.197085927,969.9202002,-1.366989958,-1.791974407,1027.261569,942.8031743,199.0145332,697.8792359,111.6032214,41425.4907199063,0.002561701953856,250
13.5,1,-59.5,0,0.002727273,0.039090909,0.104545455,0.142732384,0.114357613,3,43,115,157.0056229,125.7933738,26,26,1099,7.002155954,611,0.09,0.006180556,0.696,0.6935845,0.001758894,34.37740103,27.9817527,3.480057711,8.183653468,0.645653,0.001172,34.311837,27.946127,3.4,8.166047096,0.645653,0.001172,34.311837,27.946127,3.4,8.166047096,3.584215328,0.587861494,64.26030203,110.5568288,35.45326661,88.86078253,723.5832575,Caribbean,western Atlantic,1,1,Atlantic,-0.954220219,-1.583600947,-0.628415456,-0.158778412,-0.467722861,984.5759534,790.5298889,194.0460645,0.197085927,882.4025662,-1.430126212,-1.764646368,941.9943771,962.8001162,200.6398637,717.8761778,113.2285519,38868.2384928657,0.002394589377572,239
13.5,1,42.5,0,0.004355401,0.036585366,0.156794425,0.197430489,0.165370378,5,42,180,226.6502019,189.8451937,62,62,1147,7.044905117,609,0.13,0.175138889,0.118,1.577702373,0.013985491,36.54169927,28.77982665,7.277021191,8.131177794,1.448802,0.010362,36.477585,28.595901,6.766258,8.127625465,1.448802,0.010362,36.477585,28.595901,6.766258,8.127625465,3.537973568,0.566582878,57.74855467,104.8147991,32.88522232,58.44986922,504.7105493,north western Indian,western Indian,1,1,Indo-Pacific,1.576288997,2.224355097,-1.991050297,2.046079228,1.746067124,1732.338758,1026.373002,705.9657558,0.407521769,679.5725306,-0.627878589,1.175767126,920.3497981,1378.406801,319.6449416,794.3574091,111.2025827,40161.2532353593,0.002299111742255,216
13.5,1,43.5,1,0.006029285,0.037898363,0.158484065,0.199808948,0.167319806,7,44,184,231.9781882,194.2582945,62,62,1160,7.056175284,612,0.07,0.127222222,0.123,1.569937947,0.015494789,36.47134608,28.73373742,6.670552921,8.133217948,1.51912,0.01336,36.454078,28.693506,6.480381,8.13093853,1.51912,0.01336,36.454078,28.693506,6.480381,8.13093853,3.537020906,0.565652018,57.46776702,104.316751,32.8667069,57.77155172,499.5482759,north western Indian,western Indian,1,1,Indo-Pacific,2.167035476,2.398026358,-1.745969505,2.404030013,1.601133052,1761.545608,1043.677425,717.8681829,0.407521769,687.2747476,-0.407158286,1.372034378,928.0218118,1383.743666,325.5436106,799.6942749,117.1012517,40314.4120869409,0.002300210992395,220
13.5,1,92.5,0,0.004759072,0.030933968,0.138607971,0.171628608,0.144552817,8,52,233,288.5076903,242.9932848,64,64,1680,7.426549072,792,0.24,0.122291667,0.874,0.907964874,0.003114956,32.3764738,28.71696141,4.705391978,8.194259758,0.840662,0.002037,32.17778,28.652176,4.377771,8.191830635,0.840662,0.002037,32.17778,28.652176,4.377771,8.191830635,3.519078947,0.55728182,51.37494341,92.03056954,31.57842857,61.02380952,432.9720238,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.465500191,-1.512936164,0.241608585,-1.650355178,0.60826679,1355.677942,789.7611735,565.9167682,0.417441894,978.6976174,-1.018532567,-2.047366103,1391.49231,1353.698064,360.7297021,750.8083692,145.5633961,52598.162032332,0.002813553839516,259
13.5,1,93.5,1,0.004626952,0.031810295,0.13880856,0.170708705,0.144544558,8,55,240,295.1553503,249.9175403,64,64,1728,7.454719949,804,0.09,0.057152778,0.733,0.867902347,0.003897153,31.99206742,28.82186913,4.878196042,8.196667657,0.675061,0.002206,31.673985,28.657383,4.562302,8.194807053,0.675061,0.002206,31.673985,28.657383,4.562302,8.194807053,3.511641444,0.56055185,50.54250644,90.95317959,31.40646991,60.28530093,425.5439815,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.389338281,-1.731487623,0.320298382,-2.151800631,0.629526537,1603.84194,934.3311221,669.5108177,0.417441894,1006.660406,-1.013566582,-1.487723115,1432.84465,1537.426983,375.8793609,934.5372888,160.7130549,53479.1267432108,0.002878999247016,263
13.5,1,94.5,0,0.004553216,0.03187251,0.140580535,0.172492126,0.146393824,8,56,247,303.0686657,257.2139495,64,64,1756,7.470793774,811,0.01,6.94444E-05,0.659,0.651058833,0.001951403,31.69258365,28.88192822,4.964733347,8.198357476,0.611214,0.001562,31.38109,28.821041,4.774807,8.19611454,0.611214,0.001562,31.38109,28.821041,4.774807,8.19611454,3.509398281,0.562345614,49.97918883,90.19848312,31.25621298,59.90831435,417.2995444,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.131462288,-2.075430448,0.311232641,-2.537720691,0.80259991,1763.638093,1027.421666,736.2164266,0.417441894,1022.972033,-0.995536452,-1.171976656,1452.931334,1642.748451,385.1376945,1039.858756,169.9713885,54115.7817718136,0.002926262838682,265
13.5,1,97.5,1,0.00440044,0.031353135,0.139163916,0.170294265,0.144887181,8,57,253,309.5949743,263.4048944,63,63,1817,7.504942068,837,0.04,0.127569444,0.444,0.502267875,0.000997743,30.18373232,28.94392483,4.471724514,8.212643094,0.417808,0.000485,29.846959,28.832712,4.267405,8.207794189,0.417808,0.000485,29.846959,28.832712,4.267405,8.207794189,3.506818182,0.564933397,48.73549555,87.86191703,31.10853605,60.31755641,416.173913,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.195155574,-2.993348457,0.942384726,-3.798305115,0.497046155,2493.435455,1464.886424,1028.549031,0.41250277,1067.482468,-1.04684694,-0.360646634,1507.405026,2042.832594,423.7006658,1449.363051,211.8963333,55321.8213360444,0.003030071779631,269
13.5,1,98.5,0,0.004340749,0.030927835,0.139446555,0.170368436,0.14478415,8,57,257,313.9890271,266.8371883,64,64,1842,7.518607217,844,0.03,0.230833333,0.435,0.765534932,0.003092017,30.47935681,28.8341432,4.216881695,8.218928223,0.580138,0.00146,30.101822,28.803629,4.15,8.213898659,0.580138,0.00146,30.101822,28.803629,4.15,8.213898659,3.506724986,0.563316006,48.47622997,87.38279581,31.11259501,60.82464712,414.5624321,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.667251823,-2.504163875,1.143194125,-3.304295253,0.454369356,2494.127679,1452.974296,1041.153383,0.417441894,1073.07203,-1.060772316,-0.353672907,1528.010973,2024.00592,426.8238359,1421.116225,211.6575299,55815.491070355,0.003030071779631,270
13.5,1,100.5,0,0.004653568,0.032057911,0.141675284,0.173417613,0.147497526,9,62,274,335.3896643,285.2602161,41,41,1933,7.566828479,866,0.01,0.432638889,0.251,1.317858157,0.014721086,22.94079271,29.21432233,5.528114014,8.321932433,1.103936,0.008726,22.196122,29.17454,5.107235,8.311452866,1.103936,0.008726,22.196122,29.17454,5.107235,8.311452866,3.504481501,0.559265812,47.82341235,86.78127931,30.89381273,60.35333678,405.5923435,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,5.707232749,-1.804612677,5.455910549,-8.401459275,1.197704428,4566.279172,3230.226059,1336.053113,0.292591202,1367.421206,-0.967752958,0.434788978,1597.610336,2775.368179,509.1190364,2389.141969,371.2781217,57354.9925575092,0.003070515781743,275
13.5,1,109.5,1,0.005960569,0.031636864,0.151765245,0.182718977,0.157577562,13,69,331,398.5100897,343.6766637,72,72,2180,7.687080156,914,0.14,0.076944444,0.503,1.151260342,0.004853465,32.8117506,27.39835996,6.494201263,8.205784389,0.935128,0.002146,32.496407,27.060905,6.136511,8.203273773,0.935128,0.002146,32.496407,27.060905,6.136511,8.203273773,3.488472222,0.55637008,44.56059498,81.93148684,30.00556881,61.00412844,383.2683486,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-0.137858937,0.544941243,0.121032887,-2.104185035,0.292876311,1715.191241,933.9404932,781.2507478,0.455489003,1187.033974,-0.723426861,-0.368700827,1781.48991,1605.410763,371.5645613,927.1598569,129.502467,61936.7122167397,0.003043852064759,291
13.5,1,120.5,0,0.006199148,0.026733824,0.157303371,0.185840566,0.162265313,16,69,406,479.6545017,418.8067737,82,82,2580,7.855544678,989,0.41,0.034305556,0.47,1.046340929,0.003813434,32.29689631,28.62770175,3.915295239,8.204933316,0.945403,0.002437,32.065267,28.178289,3.269999,8.197440147,0.945403,0.002437,32.065267,28.178289,3.269999,8.197440147,3.471249018,0.547512919,40.40825887,74.92374027,29.01635271,62.83333333,372.3829457,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.813513119,-1.479755422,0.685956829,-1.387550456,-0.073639501,2398.89985,1200.474752,1198.425098,0.499572793,1291.102194,-0.764552625,-0.223109504,2100.345498,1937.96666,452.7787101,1165.514239,177.0968806,68513.309627842,0.003170555319526,307
13.5,1,121.5,1,0.006026365,0.026365348,0.155178908,0.182390233,0.159849179,16,70,412,484.2460691,424.3995707,82,82,2654,7.883823215,999,0.28,0.031527778,0.409,1.104097324,0.005330578,32.10702586,28.38633224,4.653222216,8.191671793,0.934646,0.002416,31.963439,28.206017,4.476088,8.185512543,0.934646,0.002416,31.963439,28.206017,4.476088,8.185512543,3.467431193,0.545093887,39.67185692,74.07964507,28.81049736,63.85757347,370.4076865,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.852504091,-1.004181944,0.313309377,-1.817524541,0.272412197,2443.491577,1222.789665,1220.701912,0.499572793,1328.133807,-0.82675626,-0.061783668,2169.753931,1958.137438,449.1387718,1185.685017,173.4569423,69815.0584078145,0.003222030805647,305
13.5,1,122.5,0,0.006571318,0.027058369,0.155392346,0.183431876,0.160203819,17,70,402,474.538262,414.4472785,82,82,2586,7.857867559,987,0.51,0.074027778,0.417,1.043074697,0.004582807,32.40963843,28.50378218,4.692671881,8.18352697,0.930118,0.002381,32.09825,28.410561,4.41,8.17842865,0.930118,0.002381,32.09825,28.410561,4.41,8.17842865,3.468443748,0.546142067,40.09701297,74.80259695,28.97308585,64.02204176,375.2382057,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.805693473,-1.160608092,0.109443381,-1.651186131,0.385969135,2409.779447,1205.919198,1203.860249,0.499572793,1294.104757,-0.749000449,-0.010631485,2111.461738,1935.002396,447.3212865,1162.549975,171.639457,68716.393123319,0.003182193882054,305
13.5,1,123.5,1,0.007260992,0.027430415,0.157724889,0.187761241,0.162965537,18,68,391,465.4601155,403.9915671,82,82,2478,7.815207062,971,0.48,0.112569444,0.406,1.169878533,0.006224811,33.40402341,28.57733987,4.3966842,8.17475766,0.984633,0.002817,32.380722,28.287607,3.836338,8.171143532,0.984633,0.002817,32.380722,28.287607,3.836338,8.171143532,3.471836735,0.551597581,41.05843138,76.14168288,29.29767151,62.4519774,381.2945924,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,0.969908634,-1.031564427,-0.033456476,-1.024847453,0.121475544,2367.583797,1184.803347,1182.78045,0.499572793,1240.058619,-0.63003459,0.147395037,2012.539884,1897.932378,441.7239818,1125.479957,166.0421522,66948.9926951114,0.00309362578297,303
13.5,1,124.5,0,0.007534533,0.028463792,0.161155295,0.192549685,0.166637557,18,68,385,460.0011977,398.097123,82,82,2388,7.778211475,946,0.29,0.026805556,0.5,0.887379669,0.002201662,33.92474498,28.7687214,3.846429669,8.17458306,0.762515,0.001144,33.748197,28.482828,3.550018,8.170921326,0.762515,0.001144,33.748197,28.482828,3.550018,8.170921326,3.474820144,0.557696049,41.49325308,77.05997242,29.33729062,60.09296482,380.1871859,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-0.237681056,-1.745135812,-0.465200811,-0.368296535,0.147044192,2042.934884,1022.340198,1020.594686,0.499572793,1195.02017,-0.52396846,-0.091549929,1927.998802,1733.277165,420.712488,960.8247441,145.0306584,65216.2861574399,0.003141821302548,302
13.5,1,144.5,0,0.011644833,0.040756914,0.220524017,0.262248767,0.225948221,16,56,303,360.3298065,310.452856,62,62,1373,7.224753406,619,0.15,0.003958333,0.981,0.707193399,0.000887902,34.35724788,28.95241092,2.592330056,8.220960439,0.670345,0.00073,34.310344,28.907835,2.475052,8.207830429,0.670345,0.00073,34.310344,28.907835,2.475052,8.207830429,3.429705882,0.587103986,40.672537,77.73440294,28.89501821,37.8572469,338.576839,central Pacific,central Pacific,1,1,Indo-Pacific,-0.789080672,-2.496286968,0.224644387,0.403510302,0.102525772,1129.334907,669.1063474,460.2285594,0.407521769,813.4726107,1.030600424,-0.386025718,1012.670193,1116.856265,331.2639864,532.8068734,122.8216275,43764.8478897576,0.002161060958962,266
12.5,0,-83.5,0,0.002439024,0.040650407,0.1,0.135146554,0.110288045,3,50,123,166.2302619,135.6542958,26,26,1229,7.11395611,629,0.15,0.530416667,0.544,1.142528083,0.009938074,35.12114473,28.18070115,3.471750019,7.928546348,0.580454,0.00072,34.309782,28.14613,3.172661,7.923104763,0.580454,0.00072,34.309782,28.14613,3.172661,7.923104763,3.568244898,0.561917073,57.84790744,101.9087761,33.93269325,82.83401139,619.6598861,Caribbean,western Atlantic,1,1,Atlantic,1.07031154,-2.013416328,-4.952747562,-0.28010499,-1.578125125,1067.324867,856.9701561,210.3547108,0.197085927,986.7813957,-1.497876028,-1.228847153,1062.769738,1033.940523,179.0102907,789.0165843,91.59897885,41686.1041866356,0.002312234872698,256
12.5,0,-82.5,1,0.002405774,0.039294306,0.101042502,0.133371709,0.109368999,3,49,126,166.3145216,136.3831421,26,26,1246,7.127693699,643,0.02,0.115972222,0.467,0.546900542,0.000575417,35.69264081,28.22298216,3.220838583,7.936930339,0.470946,0.00036,35.622237,28.191233,3.136475,7.930226803,0.470946,0.00036,35.622237,28.191233,3.136475,7.930226803,3.572441579,0.556260611,57.58789869,101.6800953,34.01152488,90.76404494,653.8900482,Caribbean,western Atlantic,1,1,Atlantic,-0.346503025,-2.543398845,-5.289277783,0.314798371,-1.427964263,1063.768674,854.1148389,209.6538353,0.197085927,1000.430935,-1.53852803,-0.954751565,1079.685478,1008.761777,165.8908617,763.8378382,78.4795499,41949.6607762631,0.002139704880138,254
12.5,0,-81.5,0,0.00311284,0.037354086,0.101167315,0.133933919,0.109677628,4,48,130,172.105086,140.9357517,26,26,1284,7.157735484,656,0.1,0.021527778,0.551,0.485147444,0.000392319,35.71159574,28.18109221,3.274426438,7.949225532,0.442852,0.000273,35.68582,28.135845,3.1528,7.942238808,0.442852,0.000273,35.68582,28.135845,3.1528,7.942238808,3.56890625,0.558095582,57.12237748,100.5793103,33.89440031,91.64330218,649.8956386,Caribbean,western Atlantic,1,1,Atlantic,-0.565142238,-2.535396034,-5.116751749,0.32105058,-1.406996692,976.8706118,784.3431617,192.5274501,0.197085927,1030.94167,-1.514631148,-1.257777481,1111.894914,927.3468046,159.7860241,682.4228662,72.37471235,42443.7782608467,0.002284771435988,255
12.5,0,-72.5,1,0.002863278,0.034359341,0.101646385,0.132694693,0.108777597,4,48,142,185.3744855,151.9623028,26,26,1396,7.241366283,717,0.01,0.04,0.584,0.961084194,0.004848712,36.27441995,26.82175391,5.529722194,8.056396484,0.8688,0.003044,36.022827,26.263515,4.810272,8.040096283,0.8688,0.003044,36.022827,26.263515,4.810272,8.040096283,3.571551724,0.555454567,56.59342209,100.0717925,33.94777937,97.65759312,656.2893983,Caribbean,western Atlantic,1,1,Atlantic,-0.750963328,0.709877985,-3.442652957,0.485113142,-1.365786042,786.3086776,631.338303,154.9703746,0.197085927,1120.868046,-1.617826891,-1.582880624,1210.625514,705.1195793,129.059279,460.1956409,41.64796718,45387.7570354527,0.002562537468108,259
